,amt,state,city_pop,job,is_fraud,month,age
598607,11.34,34,3255,195,1,9,41.205479452054796
598620,113.03,34,3255,195,1,9,41.205479452054796
598732,299.35,22,673342,52,1,9,49.84109589041096
598791,284.72,4,123,137,1,9,46.62191780821918
599094,844.23,9,98816,243,1,9,70.58904109589041
599114,49.36,18,1758,371,1,9,62.134246575342466
599255,20.1,4,123,137,1,9,46.62191780821918
599471,903.38,22,673342,52,1,9,49.84109589041096
599520,126.51,24,1019,15,1,9,40.652054794520545
599537,17.97,35,192805,53,1,9,56.23835616438356
599813,930.86,35,192805,53,1,9,56.23835616438356
599873,978.39,35,192805,53,1,9,56.23835616438356
599874,820.01,4,123,137,1,9,46.62191780821918
599879,147.41,34,3255,195,1,9,41.205479452054796
599885,286.87,24,1019,15,1,9,40.652054794520545
599916,248.04,24,1019,15,1,9,40.652054794520545
599921,277.9,35,192805,53,1,9,56.23835616438356
599936,904.31,22,673342,52,1,9,49.84109589041096
599941,19.38,34,3255,195,1,9,41.205479452054796
599957,812.56,18,1758,371,1,9,62.134246575342466
599960,120.48,18,1261,52,1,9,47.227397260273975
599983,291.69,4,123,137,1,9,46.62191780821918
599990,23.42,9,79613,178,1,9,40.80821917808219
599992,1012.94,22,673342,52,1,9,49.84109589041096
599993,22.1,24,1019,15,1,9,40.652054794520545
599999,953.49,9,98816,243,1,9,70.58904109589041
600008,856.13,9,98816,243,1,9,70.58904109589041
600036,986.88,22,673342,52,1,9,49.84109589041096
600052,324.59,37,60,301,1,9,77.4958904109589
600054,254.94,35,192805,53,1,9,56.24109589041096
600102,9.95,35,192805,53,1,9,56.24109589041096
600121,352.37,37,60,301,1,9,77.4958904109589
600147,327.84,34,34496,271,1,9,48.92602739726028
600151,306.9,18,1261,52,1,9,47.23013698630137
600153,353.45,37,60,301,1,9,77.4958904109589
600154,471.28,34,34496,271,1,9,48.92602739726028
600177,346.3,37,60,301,1,9,77.4958904109589
600266,1066.06,34,34496,271,1,9,48.92602739726028
600316,897.25,34,34496,271,1,9,48.92602739726028
600524,293.44,18,1261,52,1,9,47.23013698630137
600804,909.75,18,1261,52,1,9,47.23013698630137
601022,9.44,34,34496,271,1,9,48.92602739726028
601676,683.03,37,60,301,1,9,77.4958904109589
601748,287.93,18,1261,52,1,9,47.23013698630137
601769,804.42,18,1261,52,1,9,47.23013698630137
601810,859.99,18,1261,52,1,9,47.23013698630137
601821,406.48,35,192805,53,1,9,56.24109589041096
601826,18.22,35,192805,53,1,9,56.24109589041096
601833,283.57,45,242803,405,1,9,56.6
601843,321.76,37,60,301,1,9,77.4986301369863
601851,323.37,37,60,301,1,9,77.4986301369863
601865,318.87,4,172817,1,1,9,78.0054794520548
602016,309.49,45,242803,405,1,9,56.6
602774,862.65,37,60,301,1,9,77.4986301369863
602955,302.98,4,172817,1,1,9,78.0054794520548
603348,866.15,37,60,301,1,9,77.4986301369863
603540,927.66,4,172817,1,1,9,78.0054794520548
603575,18.38,34,34496,271,1,9,48.92876712328767
603586,776.94,37,60,301,1,9,77.4986301369863
603590,1002.29,4,172817,1,1,9,78.0054794520548
603607,19.82,34,34496,271,1,9,48.92876712328767
603612,7.84,4,172817,1,1,9,78.0054794520548
603668,933.01,3,1179,85,1,9,64.69041095890411
603698,280.32,37,60,301,1,9,77.4986301369863
603700,8.33,37,60,301,1,9,77.4986301369863
603722,785.11,45,242803,405,1,9,56.6
603724,221.78,45,242803,405,1,9,56.6
603725,283.29,3,1179,85,1,9,64.69041095890411
603730,333.66,37,60,301,1,9,77.4986301369863
603755,321.67,4,172817,1,1,9,78.00821917808219
603844,328.16,3,1179,85,1,9,64.69315068493151
603877,9.84,4,172817,1,1,9,78.00821917808219
603975,16.33,3,1179,85,1,9,64.69315068493151
604036,330.03,3,1179,85,1,9,64.69315068493151
604039,314.7,4,172817,1,1,9,78.00821917808219
604044,275.61,48,3223,419,1,9,65.25205479452055
604845,738.74,45,242803,405,1,9,56.602739726027394
604897,874.52,3,1179,85,1,9,64.69315068493151
605280,954.72,3,1179,85,1,9,64.69315068493151
605564,331.13,3,1179,85,1,9,64.69315068493151
605601,831.0,45,242803,405,1,9,56.602739726027394
605753,1000.81,48,3223,419,1,9,65.25205479452055
606195,335.72,48,3223,419,1,9,65.25205479452055
606205,311.52,4,172817,1,1,9,78.00821917808219
606216,49.55,3,1179,85,1,9,64.69315068493151
606221,761.63,4,172817,1,1,9,78.00821917808219
606235,1063.77,4,172817,1,1,9,78.00821917808219
606286,839.06,45,242803,405,1,9,56.602739726027394
606302,1023.45,48,3223,419,1,9,65.25205479452055
606309,1058.49,3,1179,85,1,9,64.69315068493151
606310,879.3,48,3223,419,1,9,65.25205479452055
606340,419.75,48,3223,419,1,9,65.25205479452055
606444,984.22,48,3223,419,1,9,65.25205479452055
606452,953.76,48,3223,419,1,9,65.25205479452055
606722,309.72,48,3223,419,1,9,65.25479452054795
609369,1008.65,48,3223,419,1,9,65.25479452054795
609564,809.64,48,3223,419,1,9,65.25479452054795
609640,1040.08,48,3223,419,1,9,65.25479452054795
612529,1050.84,20,33917,101,1,9,42.29041095890411
612593,731.55,20,33917,101,1,9,42.29041095890411
612666,240.53,20,33917,101,1,9,42.29041095890411
614155,759.1,20,33917,101,1,9,42.293150684931504
614158,737.71,20,33917,101,1,9,42.293150684931504
614173,1107.13,20,33917,101,1,9,42.293150684931504
614210,8.82,20,33917,101,1,9,42.293150684931504
614214,1159.35,20,33917,101,1,9,42.293150684931504
614221,463.98,20,33917,101,1,9,42.293150684931504
615284,902.07,45,6018,127,1,9,72.12602739726027
615945,1054.68,45,6018,127,1,9,72.12602739726027
616035,8.67,49,5216,98,1,9,25.972602739726028
616036,294.51,45,6018,127,1,9,72.12876712328767
616063,998.13,49,5216,98,1,9,25.972602739726028
616064,10.94,45,6018,127,1,9,72.12876712328767
616074,343.84,49,5216,98,1,9,25.972602739726028
616088,308.55,9,42619,179,1,9,43.98082191780822
616126,820.28,9,42619,179,1,9,43.98082191780822
616169,992.41,49,5216,98,1,9,25.972602739726028
616192,297.31,9,42619,179,1,9,43.98082191780822
616233,134.72,49,5216,98,1,9,25.972602739726028
616474,123.68,49,5216,98,1,9,25.972602739726028
616483,469.03,49,5216,98,1,9,25.972602739726028
616854,903.41,9,42619,179,1,9,43.98082191780822
617230,22.86,49,5216,98,1,9,25.972602739726028
617774,264.65,49,5216,98,1,9,25.972602739726028
617785,1022.76,9,42619,179,1,9,43.98082191780822
617790,19.95,49,5216,98,1,9,25.972602739726028
617819,905.31,45,6018,127,1,9,72.12876712328767
617831,311.71,45,6018,127,1,9,72.12876712328767
617845,415.24,45,6018,127,1,9,72.12876712328767
617887,736.29,9,42619,179,1,9,43.983561643835614
617947,284.05,9,42619,179,1,9,43.983561643835614
617957,282.24,9,42619,179,1,9,43.983561643835614
617976,281.71,9,42619,179,1,9,43.983561643835614
618031,10.43,9,42619,179,1,9,43.983561643835614
618045,792.4,9,42619,179,1,9,43.983561643835614
618066,342.03,49,5216,98,1,9,25.975342465753425
618627,717.37,49,5216,98,1,9,25.975342465753425
618873,815.4,30,4603,468,1,9,66.83013698630137
619515,769.73,30,4603,468,1,9,66.83013698630137
619554,253.33,49,5216,98,1,9,25.975342465753425
619558,726.43,9,42619,179,1,9,43.983561643835614
619649,265.76,49,5216,98,1,9,25.975342465753425
619651,19.15,49,5216,98,1,9,25.975342465753425
619724,783.38,30,4603,468,1,9,66.83013698630137
619734,907.51,30,4603,468,1,9,66.83013698630137
619780,300.93,30,4603,468,1,9,66.83287671232877
619788,281.53,12,9165,292,1,9,56.36986301369863
619860,7.54,12,9165,292,1,9,56.36986301369863
619881,310.23,30,4603,468,1,9,66.83287671232877
619994,277.92,30,4603,468,1,9,66.83287671232877
620051,283.76,12,9165,292,1,9,56.36986301369863
621366,979.57,30,4603,468,1,9,66.83287671232877
621562,905.66,12,9165,292,1,9,56.36986301369863
622185,137.86,30,4603,468,1,9,66.83287671232877
622249,954.05,30,4603,468,1,9,66.83287671232877
622366,993.47,12,9165,292,1,9,56.36986301369863
622406,1026.61,12,9165,292,1,9,56.36986301369863
622471,7.79,12,9165,292,1,9,56.37260273972603
622506,298.23,12,9165,292,1,9,56.37260273972603
622544,318.96,43,911,30,1,9,49.70958904109589
622562,12.25,12,9165,292,1,9,56.37260273972603
622721,10.59,12,9165,292,1,9,56.37260273972603
622755,295.18,43,911,30,1,9,49.70958904109589
622765,352.84,26,1939,328,1,9,52.728767123287675
623495,13.22,43,911,30,1,9,49.70958904109589
623776,899.23,43,911,30,1,9,49.70958904109589
624114,48.03,26,1939,328,1,9,52.728767123287675
624289,832.47,43,911,30,1,9,49.70958904109589
624438,915.77,12,9165,292,1,9,56.37260273972603
625374,827.2,43,911,30,1,9,49.70958904109589
625382,2.61,26,1939,328,1,9,52.728767123287675
625388,6.94,26,1939,328,1,9,52.728767123287675
625403,1032.1,43,911,30,1,9,49.70958904109589
625415,1191.57,26,1939,328,1,9,52.728767123287675
625504,989.39,26,1939,328,1,9,52.728767123287675
625540,1021.36,43,911,30,1,9,49.70958904109589
625631,668.94,12,9165,292,1,9,56.37260273972603
625633,2.77,26,1939,328,1,9,52.728767123287675
625657,844.57,43,911,30,1,9,49.70958904109589
625691,698.28,42,22191,351,1,9,25.175342465753424
625718,343.08,5,525713,303,1,9,27.39178082191781
625722,116.44,5,525713,303,1,9,27.39178082191781
625742,636.83,42,22191,351,1,9,25.175342465753424
625797,14.76,43,911,30,1,9,49.71232876712329
625849,298.93,43,911,30,1,9,49.71232876712329
625905,112.75,5,525713,303,1,9,27.39178082191781
625951,321.05,26,1939,328,1,9,52.73150684931507
625986,744.32,42,22191,351,1,9,25.175342465753424
626020,909.7,5,525713,303,1,9,27.39178082191781
626044,785.5,42,22191,351,1,9,25.175342465753424
626083,20.99,43,911,30,1,9,49.71232876712329
626342,353.88,42,22191,351,1,9,25.175342465753424
626399,305.63,43,911,30,1,9,49.71232876712329
626487,949.27,42,22191,351,1,9,25.175342465753424
627489,973.37,26,1939,328,1,9,52.73150684931507
628124,880.7,4,832,241,1,9,32.36986301369863
628557,18.16,42,22191,351,1,9,25.175342465753424
628588,266.38,42,22191,351,1,9,25.175342465753424
628596,21.55,5,525713,303,1,9,27.39178082191781
628599,51.7,26,1939,328,1,9,52.73150684931507
628610,18.74,4,832,241,1,9,32.36986301369863
628631,1051.53,26,1939,328,1,9,52.73150684931507
628633,140.88,43,911,30,1,9,49.71232876712329
628654,875.71,4,832,241,1,9,32.36986301369863
628656,884.08,4,832,241,1,9,32.36986301369863
628693,22.46,42,22191,351,1,9,25.175342465753424
628714,847.11,43,911,30,1,9,49.71232876712329
628718,777.55,26,1939,328,1,9,52.73150684931507
628734,980.38,26,1939,328,1,9,52.73150684931507
628742,855.28,4,832,241,1,9,32.36986301369863
628743,19.1,5,525713,303,1,9,27.39178082191781
628747,1214.39,4,832,241,1,9,32.36986301369863
628751,1053.56,26,1939,328,1,9,52.73150684931507
628763,297.08,26,1939,328,1,9,52.73150684931507
628802,26.54,42,22191,351,1,9,25.175342465753424
628812,541.06,4,832,241,1,9,32.36986301369863
628945,11.02,4,832,241,1,9,32.37260273972603
628956,743.26,5,525713,303,1,9,27.394520547945206
629023,760.76,42,22191,351,1,9,25.17808219178082
629029,482.3,42,22191,351,1,9,25.17808219178082
629192,10.73,5,525713,303,1,9,27.394520547945206
629440,302.84,4,832,241,1,9,32.37260273972603
629987,303.23,42,22191,351,1,9,25.17808219178082
630133,232.88,42,22191,351,1,9,25.17808219178082
630152,1113.37,4,832,241,1,9,32.37260273972603
630174,821.25,4,832,241,1,9,32.37260273972603
630259,253.44,22,6469,476,1,9,40.47945205479452
630321,6.83,22,6469,476,1,9,40.48219178082192
630364,346.51,22,6469,476,1,9,40.48219178082192
630912,719.92,15,76,424,1,9,64.43287671232876
631424,967.03,15,76,424,1,9,64.43287671232876
631821,711.32,15,76,424,1,9,64.43287671232876
631831,779.28,15,76,424,1,9,64.43287671232876
631886,1001.79,15,76,424,1,9,64.43287671232876
631912,1012.31,15,76,424,1,9,64.43287671232876
631916,248.95,22,6469,476,1,9,40.48219178082192
633701,1089.38,15,76,424,1,9,64.43561643835616
633729,792.97,15,76,424,1,9,64.43561643835616
633887,7.85,29,518429,439,1,9,23.980821917808218
635379,909.14,29,518429,439,1,9,23.980821917808218
635487,773.55,43,34153,55,1,9,24.06027397260274
635574,1117.91,29,518429,439,1,9,23.980821917808218
635674,852.79,29,518429,439,1,9,23.980821917808218
635681,941.18,43,34153,55,1,9,24.06027397260274
635694,326.43,25,1686,144,1,9,32.915068493150685
635712,297.74,34,151022,403,1,9,61.821917808219176
635725,306.65,43,34153,55,1,9,24.063013698630137
635830,317.41,34,151022,403,1,9,61.821917808219176
635836,796.81,43,34153,55,1,9,24.063013698630137
635839,10.23,43,34153,55,1,9,24.063013698630137
635871,317.62,43,34153,55,1,9,24.063013698630137
635934,720.66,25,1686,144,1,9,32.915068493150685
635971,282.07,29,518429,439,1,9,23.983561643835618
635977,323.46,29,518429,439,1,9,23.983561643835618
635988,369.31,25,1686,144,1,9,32.915068493150685
637685,1003.92,43,34153,55,1,9,24.063013698630137
638102,1037.03,43,34153,55,1,9,24.063013698630137
638104,992.14,29,518429,439,1,9,23.983561643835618
638136,890.46,29,518429,439,1,9,23.983561643835618
638139,21.36,25,1686,144,1,9,32.915068493150685
638150,206.38,25,1686,144,1,9,32.915068493150685
638174,891.35,34,151022,403,1,9,61.821917808219176
638188,997.0,29,518429,439,1,9,23.983561643835618
638192,906.3,34,151022,403,1,9,61.821917808219176
638249,461.13,29,518429,439,1,9,23.983561643835618
638274,6.78,43,34153,55,1,9,24.063013698630137
638289,1080.2,43,34153,55,1,9,24.063013698630137
638319,1118.61,43,34153,55,1,9,24.063013698630137
638396,274.22,34,151022,403,1,9,61.824657534246576
638426,367.28,49,4575,434,1,9,27.956164383561642
638531,336.73,25,1686,144,1,9,32.917808219178085
638557,957.79,25,1686,144,1,9,32.917808219178085
638570,8.94,25,1686,144,1,9,32.917808219178085
638573,7.94,43,4993,409,1,9,70.87671232876713
638719,366.79,25,1686,144,1,9,32.917808219178085
639161,856.01,25,1686,144,1,9,32.917808219178085
640469,790.29,43,4993,409,1,9,70.87671232876713
641218,10.23,49,4575,434,1,9,27.956164383561642
641251,870.8,34,151022,403,1,9,61.824657534246576
641266,1017.68,34,151022,403,1,9,61.824657534246576
641277,880.88,43,4993,409,1,9,70.87671232876713
641288,767.01,34,151022,403,1,9,61.824657534246576
641313,290.9,43,4993,409,1,9,70.87671232876713
641324,886.45,34,151022,403,1,9,61.824657534246576
641360,1016.21,34,151022,403,1,9,61.824657534246576
641361,1011.75,43,4993,409,1,9,70.87671232876713
641393,696.84,43,4993,409,1,9,70.87671232876713
641458,7.59,43,4993,409,1,9,70.87671232876713
641497,1002.36,34,151022,403,1,9,61.824657534246576
641502,1047.43,43,4993,409,1,9,70.87671232876713
644357,1005.42,43,4993,409,1,9,70.87945205479453
644370,923.5,43,4993,409,1,9,70.87945205479453
644472,134.62,49,4575,434,1,9,27.958904109589042
644492,935.71,43,4993,409,1,9,70.87945205479453
644699,10.54,34,1577385,335,1,10,58.42465753424658
644731,315.86,17,341,249,1,10,86.92328767123287
645664,1036.09,34,1577385,335,1,10,58.42465753424658
645922,1004.44,17,341,249,1,10,86.92328767123287
645929,303.85,34,47211,422,1,10,82.71780821917808
645937,21.36,34,47211,422,1,10,82.71780821917808
645940,849.91,34,47211,422,1,10,82.71780821917808
646000,898.72,34,1577385,335,1,10,58.42465753424658
646008,990.48,34,47211,422,1,10,82.71780821917808
646026,961.46,34,1577385,335,1,10,58.42465753424658
646027,326.18,17,341,249,1,10,86.92328767123287
646042,441.28,34,1577385,335,1,10,58.42465753424658
646047,783.16,17,341,249,1,10,86.92328767123287
646049,313.68,34,47211,422,1,10,82.71780821917808
646123,332.44,34,47211,422,1,10,82.72054794520548
646131,20.17,35,2089,53,1,10,56.31780821917808
646150,321.5,35,2089,53,1,10,56.31780821917808
646172,346.6,17,341,249,1,10,86.92602739726027
646235,314.3,17,341,249,1,10,86.92602739726027
646260,289.65,17,341,249,1,10,86.92602739726027
646312,330.83,17,341,249,1,10,86.92602739726027
646313,275.52,34,1577385,335,1,10,58.42739726027397
646380,325.72,34,47211,422,1,10,82.72054794520548
646499,12.1,17,341,249,1,10,86.92602739726027
646696,19.78,35,2089,53,1,10,56.31780821917808
647679,293.44,34,47211,422,1,10,82.72054794520548
647680,789.14,17,341,249,1,10,86.92602739726027
647683,51.13,17,341,249,1,10,86.92602739726027
647714,912.83,17,341,249,1,10,86.92602739726027
647725,421.19,34,47211,422,1,10,82.72054794520548
647734,790.45,35,2089,53,1,10,56.31780821917808
647740,830.56,35,2089,53,1,10,56.31780821917808
647749,980.39,34,1577385,335,1,10,58.42739726027397
647770,912.37,34,1577385,335,1,10,58.42739726027397
647791,300.08,34,47211,422,1,10,82.72054794520548
647801,736.56,34,1577385,335,1,10,58.42739726027397
647819,910.65,34,47211,422,1,10,82.72054794520548
647898,270.04,27,6629,59,1,10,57.178082191780824
647913,302.34,35,2089,53,1,10,56.320547945205476
647949,8.14,27,6629,59,1,10,57.178082191780824
647955,18.69,35,2089,53,1,10,56.320547945205476
648761,54.69,35,2089,53,1,10,56.320547945205476
649590,1010.96,27,6629,59,1,10,57.178082191780824
649637,863.13,27,6629,59,1,10,57.178082191780824
650248,303.36,27,6629,59,1,10,57.18082191780822
651374,1083.3,34,9506,46,1,10,66.52054794520548
651413,983.04,27,6629,59,1,10,57.18082191780822
651450,20.94,27,6629,59,1,10,57.18082191780822
651468,983.88,34,9506,46,1,10,66.52054794520548
651484,259.1,27,6629,59,1,10,57.18082191780822
651842,310.69,17,230,103,1,10,22.183561643835617
651844,330.82,34,9506,46,1,10,66.52328767123288
651885,294.03,34,9506,46,1,10,66.52328767123288
651940,7.65,34,9506,46,1,10,66.52328767123288
652130,268.92,17,230,103,1,10,22.183561643835617
652268,9.04,17,230,103,1,10,22.183561643835617
652592,10.31,17,230,103,1,10,22.183561643835617
652718,820.05,17,230,103,1,10,22.183561643835617
652742,804.06,17,230,103,1,10,22.183561643835617
653461,719.88,17,230,103,1,10,22.183561643835617
654070,800.94,17,230,103,1,10,22.183561643835617
654076,328.72,50,369,286,1,10,77.93698630136986
654078,816.01,50,369,286,1,10,77.93698630136986
654126,857.18,50,369,286,1,10,77.93698630136986
654175,1245.75,50,369,286,1,10,77.93698630136986
654215,1145.91,50,369,286,1,10,77.93698630136986
654230,1117.76,17,230,103,1,10,22.183561643835617
654273,790.69,34,9506,46,1,10,66.52328767123288
654281,1010.77,34,9506,46,1,10,66.52328767123288
654344,272.23,17,230,103,1,10,22.186301369863013
654382,839.8,17,230,103,1,10,22.186301369863013
654420,299.49,17,230,103,1,10,22.186301369863013
654438,11.19,17,230,103,1,10,22.186301369863013
654487,7.44,14,639,287,1,10,37.205479452054796
654499,12.16,14,639,287,1,10,37.205479452054796
654711,13.4,14,639,287,1,10,37.205479452054796
654827,323.89,3,1312922,107,1,10,37.97534246575343
655974,705.84,50,369,286,1,10,77.93972602739726
656511,935.64,17,230,103,1,10,22.186301369863013
656698,1256.8,17,230,103,1,10,22.186301369863013
656738,457.21,17,230,103,1,10,22.186301369863013
656979,780.05,50,369,286,1,10,77.93972602739726
657175,859.74,14,639,287,1,10,37.205479452054796
657186,19.74,17,230,103,1,10,22.186301369863013
657187,282.04,14,639,287,1,10,37.205479452054796
657223,360.54,50,369,286,1,10,77.93972602739726
657271,827.33,14,639,287,1,10,37.205479452054796
657323,6.54,17,230,103,1,10,22.186301369863013
657387,343.55,14,639,287,1,10,37.205479452054796
657389,1087.81,50,369,286,1,10,77.93972602739726
657391,49.51,50,369,286,1,10,77.93972602739726
657392,352.69,50,369,286,1,10,77.93972602739726
657411,50.87,50,369,286,1,10,77.93972602739726
657501,1062.26,14,639,287,1,10,37.205479452054796
657952,331.98,35,12349,192,1,10,34.271232876712325
659382,19.17,35,12349,192,1,10,34.271232876712325
660450,20.85,3,1312922,107,1,10,37.97808219178082
660568,18.11,35,12349,192,1,10,34.271232876712325
660640,310.3,31,15269,372,1,10,26.276712328767122
661074,10.49,26,218,467,1,10,24.161643835616438
661276,884.9,31,15269,372,1,10,26.276712328767122
661907,663.66,26,218,467,1,10,24.161643835616438
661968,888.98,26,218,467,1,10,24.161643835616438
661972,9.94,31,15269,372,1,10,26.276712328767122
661999,750.82,31,15269,372,1,10,26.276712328767122
662042,290.42,31,15269,372,1,10,26.279452054794522
